nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death
Italy,Ground_vehicles,2025-03-28,2.0 ~ 3.0,2.0,150.0,8.453333333333333,0.46285200000000004,0.0,0.3333333333333333,0.06360826965402144,0.16861028361815816
Italy,Ground_vehicles,2025-03-28,2.3 ~ 3.3,2.3,144.0,8.56111111111111,0.4960263888888889,0.0,0.3472222222222222,0.08930084772428448,0.2572413765251552
Italy,Ground_vehicles,2025-03-28,2.7 ~ 3.7,2.7,2474.0,386.3201832390191,0.6569951899757477,0.2309417946645109,0.1764632174616006,0.165407008201864,0.5348272406969071
Italy,Ground_vehicles,2025-03-28,3.0 ~ 4.0,3.0,3100.0,336.57939784946234,0.6327932903225806,0.1843064516129032,0.1408290322580645,0.16437235169900116,0.5289115605981405
Italy,Ground_vehicles,2025-03-28,3.3 ~ 4.3,3.3,3077.0,339.03795905102373,0.6313484562885928,0.1856841078973025,0.141881702957426,0.1642842977163542,0.5285658203877776
Italy,Ground_vehicles,2025-03-28,3.7 ~ 4.7,3.7,3131.0,334.0331523474928,0.6172657936761418,0.1824816352603002,0.1394346854040242,0.16315015423068788,0.5258619925527094
Italy,Ground_vehicles,2025-03-28,4.0 ~ 5.0,4.0,928.0,117.34084051724138,0.5149964439655172,0.0,0.0,0.17706914745692703,0.46963170780591074
Italy,Ground_vehicles,2025-03-28,4.3 ~ 5.3,4.3,265.0,79.16415094339622,0.40250415094339614,0.0,0.0,0.2312777471864759,0.4275318414426153
Italy,Ground_vehicles,2025-03-28,4.7 ~ 5.7,4.7,317.0,74.70820189274448,0.4128214511041009,0.0,0.0,0.2105050847784503,0.4216825085665977
Italy,Ground_vehicles,2025-03-28,5.0 ~ 6.0,5.0,1641.0,211.26051188299817,0.6799952468007312,0.0948141377209018,0.0691956124314442,0.21274115851629635,0.5935092051140411
Italy,Ground_vehicles,2025-03-28,5.3 ~ 6.3,5.3,1450.0,226.5089655172414,0.6960059310344827,0.107303448275862,0.0783103448275862,0.20441321726190217,0.613779546492316
Italy,Ground_vehicles,2025-03-28,5.7 ~ 6.7,5.7,1804.0,199.42738359201772,0.6906549334811529,0.0862472283813747,0.0629434589800443,0.19454233504046908,0.5628703760845282
Italy,Ground_vehicles,2025-03-28,6.0 ~ 7.0,6.0,1879.0,194.32011708355503,0.7009742416178818,0.0828046833422032,0.0604310803618946,0.1867109175543685,0.533651390638679
Italy,Ground_vehicles,2025-03-28,6.3 ~ 7.3,6.3,573.0,83.52094240837695,0.6442938917975567,0.0,0.0,0.10655259843868682,0.22824046065031864
Italy,Ground_vehicles,2025-03-28,6.7 ~ 7.7,6.7,876.0,89.5667808219178,0.6098884703196348,0.0,0.0,0.14899296052946845,0.32589548399349794
Italy,Ground_vehicles,2025-03-28,7.0 ~ 8.0,7.0,1333.0,134.04028507126782,0.5895126781695424,0.0557914478619655,0.0674493623405851,0.143054914091132,0.3230620129904603
Italy,Ground_vehicles,2025-03-28,7.3 ~ 8.3,7.3,1314.0,134.27945205479452,0.5382935312024354,0.0565981735159817,0.0684246575342465,0.14151544622476261,0.3187696396000064
Italy,Ground_vehicles,2025-03-28,7.7 ~ 8.7,7.7,1222.0,137.46252045826512,0.5484943535188217,0.0608592471358428,0.0735761047463175,0.15120197656237605,0.3446886745591768
Italy,Ground_vehicles,2025-03-28,8.0 ~ 9.0,8.0,1469.0,299.43921034717494,0.5574902654867256,0.0506262763784887,0.0612049012933968,0.12717340085332535,0.343022352649884
Italy,Ground_vehicles,2025-03-28,8.3 ~ 9.3,8.3,4196.0,570.6798538290435,0.5805888703527169,0.0021782650142993,0.0021782650142993,0.14070685032677693,0.3921176098425332
Italy,Ground_vehicles,2025-03-28,8.7 ~ 9.7,8.7,4698.0,534.8603661132397,0.5806697743720732,0.0260302256279267,0.0322988505747126,0.1375101538133602,0.3837568910145
Italy,Ground_vehicles,2025-03-28,9.0 ~ 10.0,9.0,4828.0,522.2087821043909,0.575882684341342,0.0253293289146644,0.0314291632145816,0.13473325514588452,0.37574219259407915
Italy,Ground_vehicles,2025-03-28,9.3 ~ 10.3,9.3,4416.0,504.5846920289855,0.582513383152174,0.0474116847826086,0.0675815217391304,0.13103881543802426,0.3540350910291144
Italy,Ground_vehicles,2025-03-28,9.7 ~ 10.7,9.7,2639.0,445.5143362384742,0.5860416445623342,0.1126714664645699,0.1435922697991663,0.07254065234273671,0.2040674799009077
Italy,Ground_vehicles,2025-03-28,10.0 ~ 11.0,10.0,2414.0,497.0604805302403,0.615867854183927,0.0970339685169842,0.1106628003314001,0.0653075212375291,0.16812214361655256
Italy,Ground_vehicles,2025-03-28,10.3 ~ 11.3,10.3,2671.0,502.14264320479225,0.6477257207038563,0.1847734930737551,0.2405578435043055,0.0634372487106665,0.16997703990723811
Italy,Ground_vehicles,2025-03-28,10.7 ~ 11.7,10.7,4212.0,450.0259259259259,0.6611724121557455,0.0964981006647673,0.1177184235517568,0.08622088164929165,0.2390733012942867
Italy,Ground_vehicles,2025-03-28,11.0 ~ 12.0,11.0,4210.0,572.1716627078385,0.7363241330166271,0.0734774346793349,0.0964821852731591,0.13463440567707644,0.38208380255585006
Italy,Ground_vehicles,2025-03-28,11.3 ~ 12.3,11.3,3825.0,591.0111633986928,0.7453753202614378,0.0677882352941176,0.0981411764705882,0.14232691977090312,0.41510687203565527
Italy,Ground_vehicles,2025-03-28,11.7 ~ 12.7,11.7,3438.0,613.975770796975,0.7432563118091915,0.0,0.0,0.15361910408834942,0.4445690909762691
Italy,Ground_vehicles,2025-03-28,12.0 ~ 13.0,12.0,1759.0,879.5,0.7929163729391699,0.0,0.0,0.19029770296326104,0.5620988467423073
Italy,Ground_vehicles,2025-03-25,1.0 ~ 2.0,1.0,62.0,5.4,0.3225806451612903,0.0,0.0,0.054342046367169904,0.192339247863884
Italy,Ground_vehicles,2025-03-25,1.3 ~ 2.3,1.3,117.0,7.954131054131054,0.27960598290598293,0.0,0.3247863247863247,0.05787188732139097,0.2046175424901046
Italy,Ground_vehicles,2025-03-25,1.7 ~ 2.7,1.7,129.0,7.768217054263566,0.40088294573643407,0.0,0.2945736434108527,0.046233628417567764,0.10549114705552039
Italy,Ground_vehicles,2025-03-25,2.0 ~ 3.0,2.0,146.0,8.129680365296803,0.48434178082191776,0.0,0.2602739726027397,0.06869340673819653,0.17885939905430628
Italy,Ground_vehicles,2025-03-25,2.3 ~ 3.3,2.3,134.0,8.165174129353234,0.5351783582089552,0.0,0.2835820895522388,0.09438939789911219,0.27310099888029554
Italy,Ground_vehicles,2025-03-25,2.7 ~ 3.7,2.7,2566.0,403.5482462977396,0.6626288776305533,0.2404247856586126,0.180003897116134,0.16507324902065154,0.5248212991719943
Italy,Ground_vehicles,2025-03-25,3.0 ~ 4.0,3.0,3168.0,352.1752525252525,0.665603851010101,0.194738005050505,0.1457986111111111,0.1770799027126674,0.5206639360011514
Italy,Ground_vehicles,2025-03-25,3.3 ~ 4.3,3.3,3142.0,355.01778060683216,0.665064608529599,0.1963494589433481,0.1470050922978994,0.1772579319421269,0.5212679062938473
Italy,Ground_vehicles,2025-03-25,3.7 ~ 4.7,3.7,3197.0,349.6785632363674,0.6511207381920551,0.1929715358148263,0.1444760713168595,0.17607120594434025,0.5183752741332537
Italy,Ground_vehicles,2025-03-25,4.0 ~ 5.0,4.0,913.0,114.50569550930996,0.5981837897042717,0.0,0.0,0.221462064148972,0.46761002039849303
Italy,Ground_vehicles,2025-03-25,4.3 ~ 5.3,4.3,279.0,86.56810035842295,0.379263440860215,0.0,0.0,0.22267456547542963,0.4263994906039217
Italy,Ground_vehicles,2025-03-25,4.7 ~ 5.7,4.7,354.0,84.11723163841808,0.4119406779661017,0.0,0.0,0.1926347509458194,0.39709482124822154
Italy,Ground_vehicles,2025-03-25,5.0 ~ 6.0,5.0,1583.0,195.15076858285957,0.6742720151610865,0.0960138976626658,0.0661591914087176,0.21424178959455817,0.5822007465332592
Italy,Ground_vehicles,2025-03-25,5.3 ~ 6.3,5.3,1375.0,208.93939393939397,0.6993149818181819,0.1105381818181818,0.0761672727272727,0.20765765800538524,0.6035415460584261
Italy,Ground_vehicles,2025-03-25,5.7 ~ 6.7,5.7,1760.0,184.2885890151515,0.6897201136363637,0.0863579545454545,0.0595056818181818,0.19598078009849143,0.549033152060645
Italy,Ground_vehicles,2025-03-25,6.0 ~ 7.0,6.0,1821.0,180.1048416620904,0.7065644700713893,0.0834651290499725,0.0575123558484349,0.18917000844333262,0.5226311190730257
Italy,Ground_vehicles,2025-03-25,6.3 ~ 7.3,6.3,623.0,91.0244783306581,0.6417638844301766,0.0,0.0,0.10628678264822651,0.22354689399817948
Italy,Ground_vehicles,2025-03-25,6.7 ~ 7.7,6.7,957.0,117.54049111807733,0.6010205851619645,0.0,0.0,0.1452297291522257,0.30633890393361624
Italy,Ground_vehicles,2025-03-25,7.0 ~ 8.0,7.0,1401.0,151.9473233404711,0.5915212705210563,0.0534475374732333,0.0634689507494646,0.14129041155796976,0.3110570092281466
Italy,Ground_vehicles,2025-03-25,7.3 ~ 8.3,7.3,1371.0,152.62450765864332,0.5365687819110139,0.0602334062727935,0.0682275711159737,0.14113960443185944,0.3106416286427072
Italy,Ground_vehicles,2025-03-25,7.7 ~ 8.7,7.7,1269.0,156.69361702127662,0.552344523246651,0.0650748620961386,0.0737115839243499,0.15153785324768587,0.3389028437772308
Italy,Ground_vehicles,2025-03-25,8.0 ~ 9.0,8.0,1478.0,296.2890392422192,0.5690830175913396,0.0558728010825439,0.0632882273342354,0.12963549615796452,0.3519185998729224
Italy,Ground_vehicles,2025-03-25,8.3 ~ 9.3,8.3,4240.0,577.7548349056603,0.5784517924528303,0.0059834905660377,0.0052570754716981,0.1435372916898437,0.39652290050950606
Italy,Ground_vehicles,2025-03-25,8.7 ~ 9.7,8.7,4752.0,541.1133207070707,0.5776236111111112,0.0272327441077441,0.032952441077441,0.14082110476578857,0.3885232569134982
Italy,Ground_vehicles,2025-03-25,9.0 ~ 10.0,9.0,4881.0,528.5169022741242,0.5725858635525508,0.0267219832001638,0.0320815406678959,0.13811405516208886,0.3808262815399739
Italy,Ground_vehicles,2025-03-25,9.3 ~ 10.3,9.3,4461.0,513.8772696704775,0.5785744003586639,0.0444945079578569,0.0652477023088993,0.1348998277158657,0.3593408694217677
Italy,Ground_vehicles,2025-03-25,9.7 ~ 10.7,9.7,2687.0,462.8542364470909,0.5884279493859322,0.1063863044287309,0.137834015630815,0.07511840905612366,0.20664410328996408
Italy,Ground_vehicles,2025-03-25,10.0 ~ 11.0,10.0,2443.0,514.2273161413563,0.6188811297584936,0.089643880474826,0.1054523127302497,0.06633564251937574,0.16986342363706697
Italy,Ground_vehicles,2025-03-25,10.3 ~ 11.3,10.3,2732.0,520.7396900927282,0.6514975841874084,0.1884187408491947,0.2518887262079063,0.06352012276559522,0.1694155353832987
Italy,Ground_vehicles,2025-03-25,10.7 ~ 11.7,10.7,4380.0,466.2978386605784,0.6648969178082191,0.101986301369863,0.1264109589041095,0.08618590847960726,0.23752056015057582
Italy,Ground_vehicles,2025-03-25,11.0 ~ 12.0,11.0,4496.0,625.0295151245551,0.738392993772242,0.0759919928825622,0.1015836298932384,0.1350247047911111,0.3844821509966878
Italy,Ground_vehicles,2025-03-25,11.3 ~ 12.3,11.3,4122.0,647.80608927705,0.7465038573508006,0.0719990295972828,0.1044492964580301,0.14194542662911505,0.4140671668593183
Italy,Ground_vehicles,2025-03-25,11.7 ~ 12.7,11.7,3704.0,673.7399298056156,0.744924379049676,0.0,0.0,0.15352787107054877,0.44448363923558953
Italy,Ground_vehicles,2025-03-25,12.0 ~ 13.0,12.0,1933.0,966.5,0.7889688049663736,0.0,0.0,0.18881975672370652,0.5590788684324379
Italy,Ground_vehicles,2025-03-22,1.0 ~ 2.0,1.0,70.0,5.904285714285715,0.24285714285714285,0.0,0.0,0.04787261013037774,0.17829542976588614
Italy,Ground_vehicles,2025-03-22,1.3 ~ 2.3,1.3,118.0,7.70593220338983,0.3008474576271186,0.0,0.0,0.05876245526183257,0.2375142193568358
Italy,Ground_vehicles,2025-03-22,1.7 ~ 2.7,1.7,119.0,7.127450980392157,0.38235294117647056,0.0,0.0,0.04555854255337132,0.12904389139441655
Italy,Ground_vehicles,2025-03-22,2.0 ~ 3.0,2.0,134.0,7.605721393034825,0.46641791044776115,0.0,0.0,0.06760550479201466,0.19124411560683707
Italy,Ground_vehicles,2025-03-22,2.3 ~ 3.3,2.3,114.0,7.704970760233918,0.5482456140350876,0.0,0.0,0.08982895583652235,0.28242500266911136
Italy,Ground_vehicles,2025-03-22,2.7 ~ 3.7,2.7,2671.0,425.857306876326,0.6610226132534632,0.2319430924747285,0.1765930363159865,0.16233809422607065,0.5208516801232963
Italy,Ground_vehicles,2025-03-22,3.0 ~ 4.0,3.0,3250.0,372.329682051282,0.664640123076923,0.1906215384615384,0.1451323076923077,0.1731463316604841,0.5211292187230326
Italy,Ground_vehicles,2025-03-22,3.3 ~ 4.3,3.3,3223.0,375.3733995242528,0.6649334160719826,0.1922184300341297,0.1463481228668942,0.1734766034957343,0.5226663071429286
Italy,Ground_vehicles,2025-03-22,3.7 ~ 4.7,3.7,3284.0,369.1208790093382,0.6513643118148599,0.1886479902557856,0.1436297198538368,0.17254628920396994,0.519256402807775
Italy,Ground_vehicles,2025-03-22,4.0 ~ 5.0,4.0,902.0,112.58569844789356,0.5785310421286031,0.0,0.0,0.21567577525371534,0.4778933737122962
Italy,Ground_vehicles,2025-03-22,4.3 ~ 5.3,4.3,299.0,96.42307692307692,0.3489832775919733,0.0,0.0,0.2122874984445067,0.41704404732514827
Italy,Ground_vehicles,2025-03-22,4.7 ~ 5.7,4.7,400.0,97.57875,0.4014065,0.0,0.0,0.17665471324800996,0.3733288772767333
Italy,Ground_vehicles,2025-03-22,5.0 ~ 6.0,5.0,1590.0,189.20199161425575,0.657250503144654,0.0873018867924528,0.0624528301886792,0.21261316699419092,0.5708877981239753
Italy,Ground_vehicles,2025-03-22,5.3 ~ 6.3,5.3,1360.0,201.75085784313728,0.6916781617647058,0.1020661764705882,0.0730147058823529,0.20825428155032497,0.5938065714035617
Italy,Ground_vehicles,2025-03-22,5.7 ~ 6.7,5.7,1769.0,178.74585453175052,0.6825833804409269,0.0784680610514415,0.0561334087054833,0.1952993831111347,0.5402278841198406
Italy,Ground_vehicles,2025-03-22,6.0 ~ 7.0,6.0,1833.0,174.36602109474453,0.692924168030551,0.0757283142389525,0.0541734860883797,0.1895056653460294,0.512670663958499
Italy,Ground_vehicles,2025-03-22,6.3 ~ 7.3,6.3,694.0,100.6235590778098,0.6080177233429395,0.0,0.0,0.10555780228222646,0.21653952435771096
Italy,Ground_vehicles,2025-03-22,6.7 ~ 7.7,6.7,1079.0,133.40616311399444,0.5606901760889713,0.0,0.0,0.1391455976358195,0.27900454138590014
Italy,Ground_vehicles,2025-03-22,7.0 ~ 8.0,7.0,1551.0,165.9298517085751,0.5653568665377177,0.0515215989684074,0.0599677627337201,0.13521993305448804,0.2830183594935731
Italy,Ground_vehicles,2025-03-22,7.3 ~ 8.3,7.3,1490.0,167.21657718120807,0.5225146979865773,0.0626912751677852,0.0674563758389261,0.13570814424734207,0.2881688955612846
Italy,Ground_vehicles,2025-03-22,7.7 ~ 8.7,7.7,1370.0,171.35233576642335,0.5417860583941607,0.0681824817518248,0.0733649635036496,0.14618540516773787,0.31815839063476015
Italy,Ground_vehicles,2025-03-22,8.0 ~ 9.0,8.0,1516.0,291.9532981530343,0.5737172163588391,0.0616160949868073,0.0662994722955145,0.1301509415512241,0.3516251096980294
Italy,Ground_vehicles,2025-03-22,8.3 ~ 9.3,8.3,4313.0,589.3769997681428,0.5764940180848597,0.0091537213076744,0.0077625782517968,0.1444288726959922,0.39732283041318983
Italy,Ground_vehicles,2025-03-22,8.7 ~ 9.7,8.7,4842.0,551.453531598513,0.5746670177612557,0.0270755885997521,0.0322015695993391,0.14247061258903165,0.38899599941432855
Italy,Ground_vehicles,2025-03-22,9.0 ~ 10.0,9.0,4967.0,539.1484799677874,0.5691501711294544,0.0265794241997181,0.0313911817998791,0.1399176335738353,0.38156174771020124
Italy,Ground_vehicles,2025-03-22,9.3 ~ 10.3,9.3,4540.0,528.9421806167401,0.5748793171806168,0.0392621145374449,0.0593436123348017,0.13674437542530962,0.3606302684149606
Italy,Ground_vehicles,2025-03-22,9.7 ~ 10.7,9.7,2765.0,489.6635925256178,0.5888964556962025,0.095880650994575,0.1225750452079566,0.07828434009134981,0.20831526964174904
Italy,Ground_vehicles,2025-03-22,10.0 ~ 11.0,10.0,2514.0,543.4689074516044,0.6205942322991249,0.0818735083532219,0.0937629276054096,0.06787481257261901,0.17144792083423466
Italy,Ground_vehicles,2025-03-22,10.3 ~ 11.3,10.3,2837.0,549.584890142169,0.6537379978850899,0.1843461402890377,0.2394219245682058,0.06429134238034188,0.16783942756625828
Italy,Ground_vehicles,2025-03-22,10.7 ~ 11.7,10.7,4602.0,489.4386208894685,0.6688350499782704,0.1035984354628422,0.1229335071707953,0.08579029859662442,0.23502851777604297
Italy,Ground_vehicles,2025-03-22,11.0 ~ 12.0,11.0,4848.0,691.9060849834983,0.7401066625412542,0.07506600660066,0.0970008250825082,0.13378695123877504,0.3850853152193001
Italy,Ground_vehicles,2025-03-22,11.3 ~ 12.3,11.3,4466.0,718.4139498432602,0.7477626287505599,0.0712225705329153,0.0993103448275862,0.14015917264919897,0.4126494031735467
Italy,Ground_vehicles,2025-03-22,11.7 ~ 12.7,11.7,4018.0,748.5646341463415,0.7467884270781485,0.0,0.0,0.1515842274068463,0.44451301140678456
Italy,Ground_vehicles,2025-03-22,12.0 ~ 13.0,12.0,2149.0,1074.5,0.7835084690553749,0.0,0.0,0.18468526015140435,0.5540317068038654
Italy,Ground_vehicles,2025-03-19,1.0 ~ 2.0,1.0,71.0,6.48169014084507,0.3661971830985915,0.0,0.0,0.09279594079198139,0.1866844539099933
Italy,Ground_vehicles,2025-03-19,1.3 ~ 2.3,1.3,124.0,8.199193548387097,0.39696451612903216,0.0,0.0,0.08863752315628776,0.27408342820603476
Italy,Ground_vehicles,2025-03-19,1.7 ~ 2.7,1.7,124.0,7.527150537634408,0.37277096774193547,0.0,0.0,0.049038352775353566,0.15664963187136333
Italy,Ground_vehicles,2025-03-19,2.0 ~ 3.0,2.0,136.0,7.822549019607842,0.44282058823529413,0.0,0.0,0.06674473869834634,0.20094946724402168
Italy,Ground_vehicles,2025-03-19,2.3 ~ 3.3,2.3,112.0,8.300595238095239,0.5377107142857143,0.0,0.0,0.08394313848696545,0.27447650246258193
Italy,Ground_vehicles,2025-03-19,2.7 ~ 3.7,2.7,2858.0,458.6324935852578,0.6557821903428972,0.2230790762771169,0.171812456263121,0.15938934574906405,0.5161747970797835
Italy,Ground_vehicles,2025-03-19,3.0 ~ 4.0,3.0,3422.0,403.2819598675238,0.6589591174751608,0.186312098188194,0.1434950321449444,0.16865976958573095,0.5234173912527633
Italy,Ground_vehicles,2025-03-19,3.3 ~ 4.3,3.3,3395.0,406.4176337751595,0.6600760235640648,0.1877938144329897,0.1446362297496318,0.1691284788259533,0.5256766668726943
Italy,Ground_vehicles,2025-03-19,3.7 ~ 4.7,3.7,3462.0,399.2395628730984,0.6470127383015598,0.184159445407279,0.1418370883882149,0.16861012201058537,0.521480994655866
Italy,Ground_vehicles,2025-03-19,4.0 ~ 5.0,4.0,915.0,114.52371584699456,0.5921268852459017,0.0,0.0,0.2275981880731299,0.49500889728183767
Italy,Ground_vehicles,2025-03-19,4.3 ~ 5.3,4.3,326.0,108.6042944785276,0.42657515337423313,0.0,0.0,0.2602789328035389,0.4107662270459115
Italy,Ground_vehicles,2025-03-19,4.7 ~ 5.7,4.7,454.0,114.0726872246696,0.46365704845814976,0.0,0.0,0.20650449106674215,0.36061129809756226
Italy,Ground_vehicles,2025-03-19,5.0 ~ 6.0,5.0,1635.0,189.4955147808359,0.6615285015290521,0.0927951070336391,0.0570764525993883,0.22204782964540626,0.547328354016523
Italy,Ground_vehicles,2025-03-19,5.3 ~ 6.3,5.3,1378.0,200.87131107885827,0.6839880986937591,0.1101015965166908,0.067721335268505,0.20899838147464575,0.5679091573107766
Italy,Ground_vehicles,2025-03-19,5.7 ~ 6.7,5.7,1815.0,178.8115243342516,0.6767554269972451,0.0835922865013773,0.0514159779614325,0.19273791533497409,0.5155890896730714
Italy,Ground_vehicles,2025-03-19,6.0 ~ 7.0,6.0,1885.0,173.87847038019453,0.6851388859416445,0.0804880636604774,0.0495066312997347,0.18728353969584338,0.4867921752525028
Italy,Ground_vehicles,2025-03-19,6.3 ~ 7.3,6.3,784.0,114.2158801020408,0.5974436224489797,0.0,0.0,0.09828278164793297,0.20036192433350505
Italy,Ground_vehicles,2025-03-19,6.7 ~ 7.7,6.7,1225.0,152.4781632653061,0.5339129795918368,0.0,0.0,0.12543133981610174,0.24468262232730628
Italy,Ground_vehicles,2025-03-19,7.0 ~ 8.0,7.0,1761.0,186.47887563884157,0.547427030096536,0.0488756388415672,0.0557353776263486,0.1254528316538021,0.25864068648906796
Italy,Ground_vehicles,2025-03-19,7.3 ~ 8.3,7.3,1672.0,188.23433014354063,0.5071127392344497,0.0596590909090909,0.0630083732057416,0.126592105163793,0.26538521548963856
Italy,Ground_vehicles,2025-03-19,7.7 ~ 8.7,7.7,1523.0,192.07275114904797,0.5252033486539723,0.0654957321076822,0.0691726854891661,0.1369271887897785,0.29643631156746647
Italy,Ground_vehicles,2025-03-19,8.0 ~ 9.0,8.0,1602.0,290.69057428214734,0.5759033083645443,0.0622659176029962,0.0657615480649188,0.12789423216247273,0.34362629039428627
Italy,Ground_vehicles,2025-03-19,8.3 ~ 9.3,8.3,4465.0,611.1586039567003,0.5742098544232923,0.0097178051511758,0.0082665173572228,0.14460196507099654,0.3976868064584793
Italy,Ground_vehicles,2025-03-19,8.7 ~ 9.7,8.7,4992.0,572.4588675213676,0.5735809495192309,0.0255789262820512,0.0304146634615384,0.1437016931463384,0.38911475344522206
Italy,Ground_vehicles,2025-03-19,9.0 ~ 10.0,9.0,5119.0,559.8318356449828,0.567604239109201,0.0251103731197499,0.029660089861301,0.1412248718021565,0.3819153889997203
Italy,Ground_vehicles,2025-03-19,9.3 ~ 10.3,9.3,4694.0,553.8755148416418,0.5684176821474223,0.0367788666382616,0.0540008521516829,0.1384253839855332,0.36306337529786026
Italy,Ground_vehicles,2025-03-19,9.7 ~ 10.7,9.7,2881.0,524.6738401018165,0.5839561957653592,0.0881811870878167,0.1098125650815688,0.08089245083046305,0.2079649480004228
Italy,Ground_vehicles,2025-03-19,10.0 ~ 11.0,10.0,2667.0,582.9911261092363,0.614159392575928,0.074341957255343,0.0839107611548556,0.06880692470584744,0.1731509178081686
Italy,Ground_vehicles,2025-03-19,10.3 ~ 11.3,10.3,3061.0,593.9934117390832,0.6472397909180008,0.181937275400196,0.2314015027768703,0.0641778533352049,0.1653465439511703
Italy,Ground_vehicles,2025-03-19,10.7 ~ 11.7,10.7,4977.0,567.5570792311298,0.6669436005625878,0.1030359654410287,0.121894715692184,0.08422744712944044,0.23083190219905284
Italy,Ground_vehicles,2025-03-19,11.0 ~ 12.0,11.0,5356.0,811.3064320388349,0.7331466766243466,0.0749981329350261,0.095980209111277,0.12985335062895328,0.37947809265630544
Italy,Ground_vehicles,2025-03-19,11.3 ~ 12.3,11.3,4934.0,844.6034150790434,0.7404120794487232,0.0728597486826104,0.0982022699635184,0.13588867538319227,0.4059939805422517
Italy,Ground_vehicles,2025-03-19,11.7 ~ 12.7,11.7,4413.0,882.808123725357,0.7404725356900069,0.0,0.0,0.1477369401548574,0.44103285739050624
Italy,Ground_vehicles,2025-03-19,12.0 ~ 13.0,12.0,2402.0,1201.0,0.773764154870941,0.0,0.0,0.17877882850381976,0.5464985460981201
Italy,Ground_vehicles,2025-03-16,1.0 ~ 2.0,1.0,89.0,6.726966292134832,0.2996202247191011,0.0,0.0,0.09917210821390227,0.25967079122450726
Italy,Ground_vehicles,2025-03-16,1.3 ~ 2.3,1.3,129.0,8.672093023255814,0.3666751937984496,0.0,0.0,0.0861187058307615,0.3240825209722358
Italy,Ground_vehicles,2025-03-16,1.7 ~ 2.7,1.7,129.0,7.861757105943152,0.3666751937984496,0.0,0.0,0.05271720328513383,0.17417221778571565
Italy,Ground_vehicles,2025-03-16,2.0 ~ 3.0,2.0,140.0,8.089285714285714,0.337865,0.0,0.0,0.048397132114499204,0.20706693884317573
Italy,Ground_vehicles,2025-03-16,2.3 ~ 3.3,2.3,116.0,8.769827586206896,0.4077681034482758,0.0,0.0,0.058879060284001396,0.26980553803802765
Italy,Ground_vehicles,2025-03-16,2.7 ~ 3.7,2.7,3022.0,484.9905029781602,0.6614191925876902,0.2220880211780278,0.1791032428855062,0.15843955532979123,0.5139861066249707
Italy,Ground_vehicles,2025-03-16,3.0 ~ 4.0,3.0,3568.0,429.1983464125561,0.6629997757847533,0.1881025784753363,0.1516956278026905,0.16638110411884274,0.5331743338842824
Italy,Ground_vehicles,2025-03-16,3.3 ~ 4.3,3.3,3539.0,432.6361589902986,0.6684326645945182,0.1896439672223792,0.1529386832438541,0.16776306289812631,0.5361898618779901
Italy,Ground_vehicles,2025-03-16,3.7 ~ 4.7,3.7,3607.0,425.1209777284909,0.6558312170779041,0.1860687551982257,0.1500554477405045,0.16491960663030003,0.5315314439688816
Italy,Ground_vehicles,2025-03-16,4.0 ~ 5.0,4.0,920.0,116.1404347826087,0.5874792391304348,0.0,0.0,0.21417014204595936,0.54252056899088
Italy,Ground_vehicles,2025-03-16,4.3 ~ 5.3,4.3,346.0,118.36416184971098,0.4384580924855491,0.0,0.0,0.2320864341789094,0.4246474643930041
Italy,Ground_vehicles,2025-03-16,4.7 ~ 5.7,4.7,497.0,128.27967806841045,0.48504688128772644,0.0,0.0,0.1795865119301563,0.3502793113982017
Italy,Ground_vehicles,2025-03-16,5.0 ~ 6.0,5.0,1719.0,197.08726003490403,0.6608984293193718,0.0872076788830715,0.0505817335660267,0.2187991902061642,0.5209848322343885
Italy,Ground_vehicles,2025-03-16,5.3 ~ 6.3,5.3,1441.0,208.293546148508,0.6831213740458015,0.104031922276197,0.0603400416377515,0.20608288914470285,0.5331734220267061
Italy,Ground_vehicles,2025-03-16,5.7 ~ 6.7,5.7,1895.0,185.5831134564644,0.6708559894459104,0.079108179419525,0.0458839050131926,0.18969649994939725,0.48264606777792246
Italy,Ground_vehicles,2025-03-16,6.0 ~ 7.0,6.0,1979.0,180.13719050025267,0.6752118241536129,0.0757503789792824,0.0439363314805457,0.18458142388831494,0.4572186097040153
Italy,Ground_vehicles,2025-03-16,6.3 ~ 7.3,6.3,869.0,128.35615650172613,0.5756825086306099,0.0,0.0,0.09404549252669726,0.17897067413433446
Italy,Ground_vehicles,2025-03-16,6.7 ~ 7.7,6.7,1370.0,173.02335766423357,0.5157307299270073,0.0,0.0,0.1150882781670876,0.21975671626924015
Italy,Ground_vehicles,2025-03-16,7.0 ~ 8.0,7.0,2002.0,210.4856143856144,0.5426382617382618,0.0486263736263736,0.0539310689310689,0.11580802433049371,0.24596857117076415
Italy,Ground_vehicles,2025-03-16,7.3 ~ 8.3,7.3,1882.0,212.7482465462274,0.5052970244420828,0.0589957492029755,0.0611955366631243,0.11757047298419886,0.2531082529610652
Italy,Ground_vehicles,2025-03-16,7.7 ~ 8.7,7.7,1702.0,216.2116333725029,0.5240475910693301,0.0652350176263219,0.0676674500587544,0.1273888848245628,0.2846755222083887
