nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,avgwr,Combined1
Israel,Ground_vehicles,2025-01-15,11.0 ~ 12.0,11.0,6376.0,1028.3852990380594,0.5782564617314933,0.0,0.0,0.1580046849829045,0.4557098675379499,0.7180168663479459,0.335238967820245
Japan,Ground_vehicles,2025-02-14,6.0 ~ 7.0,6.0,3051.0,317.32318911832186,0.5311385119632906,0.0090462143559488,0.0045231071779744,0.1442640294114636,0.3088055341431565,0.5865809235010891,0.2300505984209965
Italy,Ground_vehicles,2025-01-12,2.0 ~ 3.0,2.0,197.0,14.281895093062603,0.597102538071066,0.0,0.0,0.0937138581245578,0.2085475992588885,0.4716663958713118,0.2289623181352313
Germany,Ground_vehicles,2025-03-07,3.3 ~ 4.3,3.3,8608.0,339.0229631350681,0.4428490241635688,0.2089660780669144,0.1876057156133829,0.1864937350219035,0.5405040470727029,0.4473087020879763,0.2470416993633666
Italy,Ground_vehicles,2025-01-21,5.3 ~ 6.3,5.3,3896.0,589.2948323066393,0.6076968685831622,0.1569070841889116,0.1291247433264887,0.1441868032228382,0.3496513852459185,0.693289698768701,0.3201591908164632
Britain,Ground_vehicles,2025-03-19,1.7 ~ 2.7,1.7,199.0,14.946398659966498,0.2135678391959798,0.007537688442211,0.0150753768844221,0.0188738936080022,0.0875553457622109,0.2379992584893122,-0.2447062175222745
Japan,Ground_vehicles,2025-02-08,5.3 ~ 6.3,5.3,2415.0,369.522049689441,0.5068067080745342,0.0668488612836439,0.0524223602484472,0.1441337968684938,0.2941175792458815,0.6553980728963738,0.2007409706778296
Sweden,Ground_vehicles,2025-03-31,10.7 ~ 11.7,10.7,5797.0,1082.868552699672,0.6235959806796619,0.0092530619285837,0.0092530619285837,0.1231522582142452,0.3345986735794576,0.6281701393218356,0.3170367429523086
Japan,Ground_vehicles,2025-01-21,8.3 ~ 9.3,8.3,11046.0,1053.370232059871,0.5721100579395256,0.1038593155893536,0.1197619047619047,0.0885392926795871,0.2189753786764672,0.5964265117797404,0.2039960279633942
China,Ground_vehicles,2025-03-04,11.0 ~ 12.0,11.0,8826.0,1065.6931943500265,0.5987539202356673,0.1221685927940176,0.1203976886471788,0.1100550877755967,0.3158430762474164,0.6053001914477718,0.2772263530846044
Britain,Ground_vehicles,2025-02-05,10.0 ~ 11.0,10.0,8532.0,1107.98461673699,0.6199696436943273,0.1132911392405063,0.1378645100796999,0.1117923351426449,0.2726430045850597,0.5305135253809674,0.2852134594261536
Italy,Ground_vehicles,2025-03-13,6.3 ~ 7.3,6.3,952.0,142.92725840336135,0.5548127100840337,0.0,0.0,0.0920724351980519,0.1696847614145817,0.6325546015362669,0.1726379774769919
USA,Ground_vehicles,2025-02-14,5.7 ~ 6.7,5.7,29722.0,1407.5939631057322,0.6732182120987821,0.0057422111567189,0.0056308458380997,0.1625901031796584,0.4784961609748373,0.6664776498745884,0.4408424424210554
Italy,Ground_vehicles,2025-01-15,3.7 ~ 4.7,3.7,3534.0,372.0032446708168,0.619356027164686,0.1153140916808149,0.1357441992076966,0.1659206794289613,0.4611386582663546,0.6345987862588196,0.3834183728670702
Sweden,Ground_vehicles,2025-02-14,6.3 ~ 7.3,6.3,2624.0,598.8785569105692,0.4913802591463414,0.0296875,0.02671875,0.1153501680806081,0.2889533413879144,0.5135325118302669,0.1644249337702019
Italy,Ground_vehicles,2025-03-10,1.0 ~ 2.0,1.0,133.0,9.569172932330826,0.2839503759398496,0.0,0.0,0.1085214794863409,0.3178525245227068,0.2827188940092165,-0.0379294280561859
USA,Ground_vehicles,2025-02-11,8.3 ~ 9.3,8.3,15382.0,1032.645058231328,0.505770140423872,0.1137699908984527,0.1365921206605123,0.0952294820700608,0.258287962167239,0.5041840210301494,0.1552028668842231
Israel,Ground_vehicles,2025-03-07,5.3 ~ 6.3,5.3,1728.0,538.2044753086419,0.5980929976851852,0.0,0.0,0.3048395923062638,0.3291951610002256,0.6327244112840444,0.410738154774232
USA,Ground_vehicles,2025-01-21,7.7 ~ 8.7,7.7,9771.0,668.1156834364081,0.510384024153106,0.0,0.0,0.1002671719738347,0.2575362578036196,0.5083131362372928,0.1629215345362852
Japan,Ground_vehicles,2025-01-21,1.0 ~ 2.0,1.0,391.0,44.9306052855925,0.6530153452685422,0.0,0.0030434782608695,0.8996704295076389,0.875680495241556,0.4613803439476942,1.043797456236068
Sweden,Ground_vehicles,2025-01-12,1.0 ~ 2.0,1.0,512.0,40.44856770833333,0.608415625,0.0,0.0,0.1818550136628729,0.3254938280643976,0.323017248090063,0.3379205088449177
USA,Ground_vehicles,2025-03-28,6.3 ~ 7.3,6.3,22212.0,883.2506916038521,0.6546277417612102,0.0190221501890869,0.0222879524581307,0.1748571343998828,0.5532027904335953,0.657144654949397,0.4552991224859194
Italy,Ground_vehicles,2025-01-30,8.0 ~ 9.0,8.0,3212.0,441.1501556662516,0.5891655354919054,0.0752615193026152,0.0995143212951432,0.090536802199939,0.3007821535534299,0.5629030481396493,0.2496235028903569
France,Ground_vehicles,2025-03-07,11.0 ~ 12.0,11.0,17448.0,2492.5714285714284,0.7438262838147638,0.1471228794131132,0.1705066483264557,0.1096450578853467,0.3516271548056291,0.7726099141028043,0.4339417349166792
Britain,Ground_vehicles,2025-03-04,6.0 ~ 7.0,6.0,2199.0,217.13381082310136,0.4518135061391541,0.0,0.0,0.1504870376712113,0.382646385394914,0.5130563396102643,0.1794591195646872
Germany,Ground_vehicles,2025-01-03,7.3 ~ 8.3,7.3,19550.0,1209.0290468883204,0.3662983375959079,0.0917166240409207,0.0888726342710997,0.0837539225274196,0.1986457342420824,0.4030001523729265,-0.0117725204982171
Germany,Ground_vehicles,2025-02-08,3.7 ~ 4.7,3.7,8532.0,416.1625996249414,0.4816941397093296,0.1303352086263478,0.1343342709798406,0.2007111683334176,0.5354276416670344,0.479292624993208,0.2936651824945082
France,Ground_vehicles,2025-01-21,2.3 ~ 3.3,2.3,809.0,145.1703749484961,0.6674710754017306,0.1516934487021013,0.2056860321384425,0.1735329631463029,0.4274115691654125,0.4156313872746339,0.4253720813892506
Germany,Ground_vehicles,2025-03-13,1.7 ~ 2.7,1.7,1155.0,82.09330550401978,0.7801722943722944,0.1452987012987013,0.1148051948051948,0.1877886156505767,0.5869070709418983,0.7654378483889128,0.6006795670192306
France,Ground_vehicles,2025-03-13,9.0 ~ 10.0,9.0,10712.0,1082.1290888722929,0.6134211818521285,0.0586706497386109,0.0873132935026139,0.1043807779586293,0.3031755507677524,0.6186469905836712,0.2838962383782371
Sweden,Ground_vehicles,2025-01-03,11.7 ~ 12.7,11.7,8308.0,1409.6226769378911,0.5756640948483389,0.2004044294655753,0.1981271064034665,0.134121215862588,0.4283383885959086,0.6652484294532647,0.3076255080152601
France,Ground_vehicles,2025-01-06,1.3 ~ 2.3,1.3,84.0,15.373015873015872,0.4761904761904762,0.0,0.0,0.1622903958823622,0.1156206512203284,,0.1227775567044988
Sweden,Ground_vehicles,2025-02-14,11.3 ~ 12.3,11.3,13430.0,2052.315770662696,0.6471883842144454,0.2060819061801936,0.2504005956813104,0.1239133072189644,0.4007212365154149,0.6613089815573278,0.3631548185819088
China,Ground_vehicles,2025-02-02,8.7 ~ 9.7,8.7,6865.0,507.3524338431658,0.6021572614712308,0.0802621995630007,0.0709686817188638,0.1204770618253157,0.3526775533321786,0.6158341531835686,0.2998366099065065
Italy,Ground_vehicles,2025-02-17,5.0 ~ 6.0,5.0,3475.0,442.1837410071943,0.6329670215827339,0.1138187050359712,0.0826302158273381,0.2030276336601227,0.3799197777631656,0.6719519497703892,0.3946967115955098
Japan,Ground_vehicles,2025-03-28,5.7 ~ 6.7,5.7,3179.0,289.1782636049072,0.6407241585404215,0.040245360176156,0.0342529097200377,0.217087485371343,0.4660879260490391,0.638781865195216,0.440511703172066
Israel,Ground_vehicles,2025-01-06,9.3 ~ 10.3,9.3,5710.0,1006.573992994746,0.5404522591943958,0.06946234676007,0.0894973730297723,0.1436568113851325,0.4469608435595907,0.5630132016156802,0.2849656564822377
Japan,Ground_vehicles,2025-01-03,8.7 ~ 9.7,8.7,9655.0,978.6689625409978,0.5826037700673227,0.0770771620921802,0.0997162092180217,0.0837987868875982,0.212117087989217,0.5950755771173567,0.2090487524348723
USSR,Ground_vehicles,2025-03-10,9.3 ~ 10.3,9.3,34669.0,2216.1652217089786,0.4511547636216793,0.0674043093253338,0.0788612304941013,0.0753166724283625,0.1760996114236638,0.4373603884470496,0.0599568380630487
USSR,Ground_vehicles,2025-01-06,6.7 ~ 7.7,6.7,14489.0,1058.2073487604716,0.5499815239146939,0.1000966250258817,0.0986403478500931,0.1130235065832574,0.3162423905803162,0.5465120018429563,0.2305638953623886
USSR,Ground_vehicles,2025-03-19,7.3 ~ 8.3,7.3,15220.0,749.7254042300231,0.612669073587385,0.1116865965834428,0.1301714848883048,0.1315997815406028,0.3829119317685766,0.6078556177146043,0.3278242013723624
USA,Ground_vehicles,2025-03-28,8.3 ~ 9.3,8.3,9436.0,580.129093365833,0.503141066129716,0.0691585417549809,0.0781072488342518,0.1003273835435364,0.2739584694495527,0.5041840210301494,0.1611872738964123
Japan,Ground_vehicles,2025-03-25,6.0 ~ 7.0,6.0,2872.0,300.86079387186624,0.5933594011142062,0.0480153203342618,0.0411559888579387,0.1921054395037595,0.4201550711497863,0.5865809235010891,0.3612132625165888
Israel,Ground_vehicles,2025-01-30,12.0 ~ 13.0,12.0,3776.0,1258.6666666666667,0.6469638506355931,0.0,0.0,0.1651364320780893,0.5365465488436295,0.7859057325817702,0.4356147151645292
Sweden,Ground_vehicles,2025-03-19,5.3 ~ 6.3,5.3,1161.0,206.21447028423773,0.5528178294573644,0.0524203273040482,0.0493367786391042,0.0840700617383987,0.2068046662582765,0.5649987667789654,0.1776744444391439
China,Ground_vehicles,2025-02-08,5.7 ~ 6.7,5.7,3268.0,288.2438290493676,0.5451141676866584,0.0,0.0,0.142738570476031,0.3177541551415542,0.676136439039482,0.2459901892858326
USSR,Ground_vehicles,2025-03-07,2.3 ~ 3.3,2.3,1337.0,84.3117364746946,0.5837856394913985,0.1174943904263276,0.0787060583395661,0.175834489370307,0.4910157949440982,0.5153746235970802,0.3643996691284077
France,Ground_vehicles,2025-02-17,2.3 ~ 3.3,2.3,629.0,94.13857975622682,0.6484550079491257,0.1082829888712241,0.1303815580286168,0.1690743214599074,0.375424965382148,0.4156313872746339,0.3860750195136793
USA,Ground_vehicles,2025-01-09,3.7 ~ 4.7,3.7,8240.0,678.8885275080905,0.6632644781553398,0.1109344660194174,0.1251043689320388,0.1802682701862274,0.4835229821330482,0.5228661892919136,0.4443362991496724
France,Ground_vehicles,2025-03-16,4.0 ~ 5.0,4.0,1531.0,314.71608970172,0.6163605486610059,0.1224297844546048,0.0927498367080339,0.2318015330159355,0.3973661299944723,0.6370088419363591,0.4030632909377782
USSR,Ground_vehicles,2025-01-09,11.0 ~ 12.0,11.0,49290.0,7968.968726584161,0.6365199472509637,0.1575849056603773,0.1750943396226415,0.0875005518188139,0.2518524968258055,0.5304416596434486,0.278662196205287
Japan,Ground_vehicles,2025-03-22,5.7 ~ 6.7,5.7,3343.0,304.32865689500454,0.638971791803769,0.0419024827998803,0.0345079270116661,0.2135637481097924,0.4545200962388215,0.638781865195216,0.4325604400924182
Italy,Ground_vehicles,2025-03-10,6.0 ~ 7.0,6.0,2352.0,215.8964356575964,0.6671423894557823,0.0876147959183673,0.0409438775510204,0.1895676970165216,0.4235966936685984,0.6968830057149976,0.4344521746604289
China,Ground_vehicles,2025-01-12,8.0 ~ 9.0,8.0,8803.0,433.7011388163127,0.6378185164148586,0.1005270930364648,0.0955549244575713,0.1171346268834736,0.3350443510268171,0.625307968200389,0.3273999468111822
China,Ground_vehicles,2025-01-06,8.0 ~ 9.0,8.0,8672.0,427.607750999385,0.6282612200184503,0.1027686808118081,0.087910516605166,0.1250868170457871,0.3586344863370183,0.625307968200389,0.3309943241211716
USA,Ground_vehicles,2025-03-04,10.3 ~ 11.3,10.3,15748.0,1759.1644939039877,0.5304477076454153,0.0190500381000762,0.0226219202438404,0.1046183433571906,0.2819480785247851,0.5444150763433607,0.1940122344700576
Israel,Ground_vehicles,2025-02-20,6.3 ~ 7.3,6.3,1182.0,275.9086294416244,0.4457741962774957,0.0463282571912013,0.0304060913705583,0.0894312669023061,0.1797569800644735,0.4630769722014048,0.0651944943959012
Italy,Ground_vehicles,2025-02-05,7.0 ~ 8.0,7.0,4289.0,439.7661925856843,0.5926112846817441,0.0750967591513173,0.0845908137094894,0.1001872090163582,0.299347638438596,0.5819044310798064,0.2590187294866911
USA,Ground_vehicles,2025-03-13,10.3 ~ 11.3,10.3,12136.0,1297.4224868160843,0.5431195369149637,0.017120138431114,0.0123525049439683,0.1118404599920672,0.3033642306317415,0.5444150763433607,0.2186255720700504
Italy,Ground_vehicles,2025-02-11,3.3 ~ 4.3,3.3,4962.0,593.7512830847777,0.6993917775090689,0.1383615477629987,0.1552055622732769,0.1926469642515149,0.5680087342437721,0.6485532978110102,0.5168415642037539
Israel,Ground_vehicles,2025-01-12,10.7 ~ 11.7,10.7,4842.0,1158.1807792923034,0.5688855018587361,0.0488641057414291,0.0390912845931433,0.1293747838799147,0.3585170830694084,0.606317795432491,0.2744352965848723
USSR,Ground_vehicles,2025-02-02,9.7 ~ 10.7,9.7,56805.0,4501.786473461842,0.4187774386057565,0.1200316873514655,0.1113685415016283,0.065997866419637,0.1455378688404086,0.4277032580446928,0.0111961279650908
USA,Ground_vehicles,2025-02-20,5.0 ~ 6.0,5.0,14717.0,1388.706521936083,0.5924081878100157,0.0582326561119793,0.0869708500373717,0.1240139609397612,0.3076448454342659,0.5885093427721979,0.2774472193255072
Israel,Ground_vehicles,2025-03-07,6.0 ~ 7.0,6.0,2385.0,466.3733053808525,0.5734316561844863,0.0,0.0,0.2452392235504852,0.303602790971737,0.62132728037381,0.3378607084626979
China,Ground_vehicles,2025-01-03,3.7 ~ 4.7,3.7,846.0,128.3483057525611,0.7474042553191489,0.0516312056737588,0.0536170212765957,0.2523153746572285,0.4584420540163351,0.5882166539774537,0.5681074988283027
Sweden,Ground_vehicles,2025-01-18,4.0 ~ 5.0,4.0,1959.0,258.7187340479837,0.4217775906074529,0.0121898928024502,0.0071107708014293,0.1583984153551949,0.4042700952238514,0.372820468927393,0.1618928769435552
Japan,Ground_vehicles,2025-03-01,9.0 ~ 10.0,9.0,9658.0,1019.9857372126734,0.5787099295920481,0.0765841789190308,0.1102516048871402,0.0959077140513628,0.2332353798877474,0.5950755771173567,0.2202518486528756
USA,Ground_vehicles,2025-03-13,11.3 ~ 12.3,11.3,22506.0,1855.503904355664,0.5013693814982672,0.0695014662756598,0.0586510263929618,0.1026826054779454,0.2791140581921246,0.5121232240597264,0.1627009781245563
Japan,Ground_vehicles,2025-03-16,3.3 ~ 4.3,3.3,2578.0,589.6375096974398,0.6619762218774244,0.075577967416602,0.0523312645461598,0.2295223968984348,0.4518857627036882,0.59772465025176,0.4653160971921102
Japan,Ground_vehicles,2025-02-05,1.3 ~ 2.3,1.3,478.0,53.36750348675035,0.6696926778242678,0.0,0.0,0.3944829790881767,0.4964923377489828,0.57390203110225,0.5977502903674048
Italy,Ground_vehicles,2025-01-18,7.7 ~ 8.7,7.7,3313.0,402.3821913673408,0.5602537579233323,0.0884123151222456,0.1046453365529731,0.1022867485610768,0.3226543294506984,0.5461476063389279,0.235820624172092
Italy,Ground_vehicles,2025-03-22,9.3 ~ 10.3,9.3,4540.0,528.9421806167401,0.5748793171806168,0.0392621145374449,0.0593436123348017,0.1367443754253096,0.3606302684149606,0.5810954522979194,0.2860409505960549
Italy,Ground_vehicles,2025-02-14,10.7 ~ 11.7,10.7,9590.0,1091.5555005213764,0.6534819603753911,0.1019217935349322,0.1191053180396246,0.0833177068285157,0.2404416498865862,0.6628969881847925,0.2890386225354158
USSR,Ground_vehicles,2025-01-15,9.3 ~ 10.3,9.3,56079.0,3781.4223362832536,0.450446635995649,0.079969863941939,0.0819021380552435,0.0734283550301268,0.1709017090547666,0.4373603884470496,0.0562601895609507
Italy,Ground_vehicles,2025-01-15,9.3 ~ 10.3,9.3,10874.0,1351.4394120532156,0.5992656520139781,0.0446367482067316,0.03754919992643,0.1296941864208198,0.366738670447636,0.5810954522979194,0.3077659574293068
China,Ground_vehicles,2025-02-17,6.7 ~ 7.7,6.7,1348.0,251.5139713155292,0.6499733679525223,0.0197181008902077,0.0197181008902077,0.1224166577888747,0.2776917708382322,0.5052219767255319,0.3239742217290441
USSR,Ground_vehicles,2025-01-24,7.3 ~ 8.3,7.3,23076.0,1137.385914865166,0.608762892182354,0.1155520887502166,0.1158090656959611,0.1029034188220662,0.29910812413677,0.6078556177146043,0.2768995744553945
Italy,Ground_vehicles,2025-02-05,4.0 ~ 5.0,4.0,1449.0,165.02367149758456,0.6332133195307108,0.0,0.0,0.2147504196438021,0.5783188345598083,0.555496788928894,0.4688172709218992
USSR,Ground_vehicles,2025-03-31,5.0 ~ 6.0,5.0,7045.0,439.9935557132718,0.5821270546486871,0.046943931866572,0.0363151171043293,0.1781782645193235,0.5193079203382724,0.5943145745533234,0.3737233162912012
China,Ground_vehicles,2025-03-25,5.0 ~ 6.0,5.0,1695.0,139.61705998033432,0.7282889675516224,0.1468436578171091,0.1928023598820059,0.1652075772764397,0.5232728664653907,0.719040846826778,0.5125670785507064
Japan,Ground_vehicles,2025-02-20,3.0 ~ 4.0,3.0,928.0,207.4087643678161,0.710740625,0.1206357758620689,0.0842672413793103,0.2265949314587399,0.3313701409778756,0.6206333620935868,0.4719991062971533
Japan,Ground_vehicles,2025-01-30,4.3 ~ 5.3,4.3,1802.0,417.8224195338513,0.5683525527192009,0.050377358490566,0.0444506104328523,0.1766958446648444,0.4227595241675756,0.6325234414273815,0.32681090681379
Japan,Ground_vehicles,2025-01-06,8.0 ~ 9.0,8.0,6085.0,897.7448370309503,0.5815227444535744,0.0676565324568611,0.0643927691043549,0.0819800267339992,0.2102840273143659,0.5980087402144463,0.2061460233541017
USA,Ground_vehicles,2025-02-14,2.0 ~ 3.0,2.0,2367.0,241.21361176494256,0.6232318969159273,0.1455640050697084,0.2302492606675115,0.2173489102594962,0.7623557152270988,0.6224378977658246,0.5218507243193756
USSR,Ground_vehicles,2025-03-16,2.7 ~ 3.7,2.7,1089.0,78.32812978267523,0.6463261707988981,0.1274931129476584,0.1011570247933884,0.2064295172480499,0.5544165246097593,0.5899513005561392,0.4684289319811492
Britain,Ground_vehicles,2025-03-31,10.7 ~ 11.7,10.7,4009.0,367.0639543170723,0.5829320029932652,0.0443177849837864,0.0447243701671239,0.1301583095607302,0.3432530324109198,0.5857731373740228,0.2839206969535478
Japan,Ground_vehicles,2025-03-19,5.0 ~ 6.0,5.0,1334.0,393.6326836581709,0.6891176911544228,0.2400449775112444,0.2533808095952023,0.2179867605304851,0.427115792052576,0.7212542328477385,0.4765264324212337
Italy,Ground_vehicles,2025-01-03,3.3 ~ 4.3,3.3,2993.0,357.13710880944427,0.597883962579352,0.1142165051787504,0.1403575008352823,0.1478055114896143,0.462323349306518,0.6485532978110102,0.3502761085505055
USA,Ground_vehicles,2025-03-10,9.7 ~ 10.7,9.7,12590.0,1424.2097537728357,0.5032394757744243,0.0708427323272438,0.0645607625099285,0.0734100398847009,0.1634081443598532,0.5007611995377718,0.1065454744094662
Germany,Ground_vehicles,2025-03-31,12.0 ~ 13.0,12.0,10544.0,2108.8,0.6069829855842184,0.0,0.0,0.1274984230260807,0.4142950496941898,0.6178880009653654,0.3298571868677533
USSR,Ground_vehicles,2025-02-20,4.0 ~ 5.0,4.0,13424.0,644.1517053268542,0.6513768250893922,0.0984624553039332,0.0973435637663885,0.1643570442488937,0.4745405515191013,0.6894774143992326,0.4188606202150161
Britain,Ground_vehicles,2025-03-13,9.3 ~ 10.3,9.3,8919.0,1271.0862260343088,0.5775362260343088,0.0788373136001794,0.0983630451844377,0.141618716143819,0.3626702909652766,0.5808356577178814,0.2926234978775293
Germany,Ground_vehicles,2025-01-15,3.3 ~ 4.3,3.3,9070.0,400.44813579566335,0.4332746306504961,0.2688754134509372,0.2532403528114663,0.1797324499145239,0.5219548316684192,0.4473087020879763,0.2267874012391526
USA,Ground_vehicles,2025-02-02,7.0 ~ 8.0,7.0,26774.0,1910.166309532702,0.6542708709942481,0.0168476880555763,0.0182516620602076,0.1471356367907829,0.4658083248796952,0.6093313829942396,0.407377377281848
Israel,Ground_vehicles,2025-02-20,12.0 ~ 13.0,12.0,3724.0,1241.3333333333333,0.662709693877551,0.0,0.0,0.1706386798167618,0.5559766355929227,0.7859057325817702,0.4614952742879576
Sweden,Ground_vehicles,2025-01-12,7.0 ~ 8.0,7.0,5549.0,517.1188202078453,0.3951144710758695,0.0263561001982339,0.0240133357361686,0.0998967609489704,0.2395401668658456,0.3790915677948049,0.0414125894342103
USA,Ground_vehicles,2025-01-24,5.7 ~ 6.7,5.7,31130.0,1452.602495219739,0.6709350112431739,0.0072540957275939,0.0072540957275939,0.1608241540335622,0.4789287341057123,0.6664776498745884,0.4375271662867285
Japan,Ground_vehicles,2025-03-28,7.3 ~ 8.3,7.3,3822.0,501.8855529391244,0.6085367870225014,0.1171428571428571,0.0961172161172161,0.1390174876793261,0.4108268779900082,0.6042857694069048,0.3379277841876053
USA,Ground_vehicles,2025-02-02,3.0 ~ 4.0,3.0,9384.0,729.8362638533674,0.5960119565217392,0.1450277067348678,0.1467860187553282,0.1305132799396506,0.3908826677802256,0.5335768733736321,0.3130977293323617
USA,Ground_vehicles,2025-03-13,8.0 ~ 9.0,8.0,12381.0,750.7360808227661,0.5129665051288265,0.0695307325741054,0.0733721024149907,0.0978720763394463,0.2659591725068099,0.5027189460706741,0.1667137124156654
China,Ground_vehicles,2025-03-04,4.0 ~ 5.0,4.0,626.0,92.72736954206604,0.6555233226837062,0.0,0.0,0.1808514029474883,0.4697720554820461,0.5611504734182735,0.4324044515222547
USSR,Ground_vehicles,2025-01-30,9.3 ~ 10.3,9.3,61996.0,4245.326990854249,0.4332306439125103,0.0810678108265049,0.0811276533969933,0.0725045660145628,0.1610300111280659,0.4373603884470496,0.035141678583855
Italy,Ground_vehicles,2025-01-21,11.3 ~ 12.3,11.3,8378.0,1417.42835402244,0.6615328956791597,0.0606827405108617,0.065576509906899,0.1207099172427819,0.3741139092885302,0.7451328454393659,0.366505632355933
China,Ground_vehicles,2025-02-11,5.0 ~ 6.0,5.0,3362.0,292.565511600238,0.5525114515169544,0.1280041641879833,0.1924301011302796,0.1635939306904475,0.3210975063481899,0.719040846826778,0.2683904789707396
Sweden,Ground_vehicles,2025-01-06,7.0 ~ 8.0,7.0,5197.0,489.5226973895197,0.378609255339619,0.0218202809313065,0.0171445064460265,0.0965646973389054,0.2390858039195222,0.3790915677948049,0.0225369164725308
France,Ground_vehicles,2025-03-07,10.0 ~ 11.0,10.0,847.0,847.0,0.5135000000000001,0.0,0.0,0.0916856229216994,0.2924981302700399,0.574875,0.1719645022457751
Britain,Ground_vehicles,2025-03-10,3.7 ~ 4.7,3.7,2272.0,175.97607834507045,0.6058844190140845,0.1435783450704225,0.1183142605633802,0.1721727364490692,0.4309547970298129,0.5287910914876381,0.3640594089000923
Israel,Ground_vehicles,2025-01-27,11.7 ~ 12.7,11.7,3657.0,1219.0,0.635967268252666,0.0,0.0,0.1647200508289976,0.5393194730773384,0.7859057325817702,0.4252642066395321
China,Ground_vehicles,2025-01-24,11.7 ~ 12.7,11.7,1917.0,639.0,0.6652895670318205,0.0,0.0,0.1664965989791243,0.4818059326224201,0.6148378139016186,0.4366176775151832
Sweden,Ground_vehicles,2025-03-19,8.3 ~ 9.3,8.3,7230.0,659.292294013041,0.5328254910096819,0.0606320885200553,0.0535283540802213,0.1111401458732816,0.3294015299798062,0.5379104687719822,0.2165355376445629
Germany,Ground_vehicles,2025-02-02,5.7 ~ 6.7,5.7,31936.0,1223.1734439240586,0.5073760489729459,0.045190380761523,0.0514995616232464,0.1492573915179423,0.4258272506780755,0.5050912570181023,0.2485819461996945
USSR,Ground_vehicles,2025-03-19,2.0 ~ 3.0,2.0,684.0,35.27186890838207,0.3043263157894736,0.1422368421052631,0.131798245614035,0.1027932600626547,0.3248322241557129,0.3694535122424848,-0.0190442423649459
USA,Ground_vehicles,2025-01-30,6.7 ~ 7.7,6.7,31823.0,1751.4887885820829,0.6793683247965308,0.014523143638249,0.0151626182320962,0.1598723561705687,0.5263592236298825,0.640052421767567,0.4611209354748804
Japan,Ground_vehicles,2025-03-22,9.7 ~ 10.7,9.7,491.0,163.66666666666666,0.6455940936863542,0.0,0.0,0.1195958229034348,0.2383735728493463,0.6565419021049183,0.3046233114988741
Britain,Ground_vehicles,2025-02-02,7.0 ~ 8.0,7.0,8939.0,688.9398826614959,0.5970572211656785,0.0,0.0,0.1176842416136765,0.3205410034195746,0.5949218385656762,0.2821750802191054
USA,Ground_vehicles,2025-01-30,11.7 ~ 12.7,11.7,30555.0,3401.956132968651,0.4452592799869088,0.0773886434298805,0.0638533791523482,0.0950990979079145,0.2415679163058299,0.4990610905509621,0.0890373953234212
Sweden,Ground_vehicles,2025-01-30,10.3 ~ 11.3,10.3,28825.0,3048.8904579358195,0.6335082844752818,0.0896281006071118,0.0919424111014744,0.1031234588627298,0.2966075187561316,0.6096173847347597,0.3009588118236517
France,Ground_vehicles,2025-02-05,2.0 ~ 3.0,2.0,449.0,77.35077951002228,0.6656501113585748,0.3335412026726058,0.293630289532294,0.0929386896556775,0.252772610798874,0.3219994605330681,0.311720558065281
Italy,Ground_vehicles,2025-03-22,1.3 ~ 2.3,1.3,118.0,7.70593220338983,0.3008474576271186,0.0,0.0,0.0587624552618325,0.2375142193568358,0.2171954702250184,-0.0809245121226746
China,Ground_vehicles,2025-02-17,7.3 ~ 8.3,7.3,4813.0,365.7488745758016,0.622920860170372,0.2723498857261583,0.2678994390193226,0.0905799220402476,0.2505034321146056,0.5883175327883375,0.2666647311433405
Italy,Ground_vehicles,2025-01-27,8.0 ~ 9.0,8.0,3231.0,442.8857010213556,0.5828477870628288,0.0748034664190653,0.0965428659857629,0.0906897836475875,0.294514410542992,0.5629030481396493,0.2413204816829384
Britain,Ground_vehicles,2025-03-31,3.0 ~ 4.0,3.0,1136.0,64.77100938967136,0.3807507922535211,0.193838028169014,0.1825352112676056,0.1376872900618958,0.3377127154122049,0.4702578106574389,0.0849088616670079
France,Ground_vehicles,2025-01-24,7.7 ~ 8.7,7.7,16078.0,909.7269902973006,0.6468528299539744,0.0205212091056101,0.0190011195422316,0.1439971801035512,0.3993541275275616,0.7038291741514873,0.3757398763696176
France,Ground_vehicles,2025-03-19,9.3 ~ 10.3,9.3,9839.0,1007.5988413456652,0.6140584307348309,0.0622959650370972,0.0950442118101433,0.1057041042847508,0.3091833372037299,0.6186469905836712,0.287415415477317
USA,Ground_vehicles,2025-02-11,6.3 ~ 7.3,6.3,38360.0,1647.8429607974576,0.6925249973931179,0.0167155891553701,0.0172797184567257,0.1700813058877821,0.5493503522729841,0.657144654949397,0.4887328144212845
Israel,Ground_vehicles,2025-03-31,9.7 ~ 10.7,9.7,1623.0,418.740809201068,0.5951272951324708,0.0411829944547134,0.0488909426987061,0.1800582905588667,0.4659459867197382,0.5930604568039446,0.3702061302223488
USA,Ground_vehicles,2025-02-02,5.0 ~ 6.0,5.0,16868.0,1605.7163880325666,0.5882382736542566,0.0503883092245672,0.0713362580033198,0.1226145783793432,0.3178382632249623,0.5885093427721979,0.2757397245088117
